Date,Value,RD1_Value,RD_P1_Value,RD_B1_Value,RD2_Value,RD_P2_Value,RD_B2_Value,RD3_Value,RD_P3_Value,RD_B3_Value,RD5_Value,RD_P5_Value,RD_B5_Value,RD10_Value,RD_P10_Value,RD_B10_Value,RD30_Value,RD_P30_Value,RD_B30_Value,Log_Return_1_Value,Log_Return_2_Value,Log_Return_3_Value,Log_Return_5_Value,Log_Return_10_Value,Log_Return_30_Value
1996-01-17,105.52,-0.16,-0.151400454201,0,0.28,0.266058532877,1,0.4,0.380517503805,1,0.58,0.552696779112,1,1.18,1.13091815219,1,4.47,4.42355269668,1,-0.00151515180501,0.00265705223697,0.00379795367276,0.00551175015049,0.0112457108148,0.0432850645594
1996-01-18,105.28,-0.24,-0.227445034117,0,-0.4,-0.378501135503,0,0.04,0.0380083618396,1,0.64,0.611620795107,1,-0.77,-0.726072607261,0,3.85,3.79572118703,1,-0.00227704083205,-0.00379219263706,0.000380011404915,0.00609757986812,-0.00728721343368,0.0372545621891
1996-01-19,105.38,0.1,0.0949848024316,1,-0.14,-0.132676269901,0,-0.3,-0.283875851628,0,0.26,0.247336377473,1,0.53,0.505484024797,1,4.03,3.97631968426,1,0.000949397204133,-0.00132764362792,-0.00284279543293,0.00247031004484,0.00504210743321,0.0389929918831
1996-01-22,105.76,0.38,0.360599734295,1,0.48,0.455927051672,1,0.24,0.227445034117,1,0.52,0.494108703915,1,0.52,0.494108703915,1,4.56,4.50592885375,1,0.00359951132224,0.00454890852637,0.00227186769432,0.00492891993128,0.00492891993128,0.04407361925
1996-01-23,105.8,0.04,0.0378214826021,1,0.42,0.398557601063,1,0.52,0.493920972644,1,0.12,0.113550340651,1,0.63,0.599030141675,1,4.59,4.53512498765,1,0.000378143320823,0.00397765464306,0.00492705184719,0.00113485921013,0.00597243089226,0.0443529532234
1996-01-24,106.77,0.97,0.916824196597,1,1.01,0.954992435703,1,1.39,1.31903587018,1,1.25,1.18460955269,1,1.83,1.74385363065,1,5.72,5.66056407719,1,0.00912646876601,0.00950461208683,0.0131041234091,0.0117764797812,0.0172882299316,0.0550615443406
1996-01-25,106.5,-0.27,-0.252880022478,0,0.7,0.661625708885,1,0.74,0.699697428139,1,1.22,1.15881458967,1,1.86,1.77752293578,1,4.69,4.60662017484,1,-0.00253200304073,0.00659446572528,0.0069726090461,0.0115215175725,0.0176190974406,0.0450366540304
1996-01-26,106.68,0.18,0.169014084507,1,-0.09,-0.0842933408261,0,0.88,0.831758034026,1,1.3,1.23363066996,1,1.56,1.48401826484,1,5.03,4.94835218888,1,0.00168871416433,-0.000843288876397,0.00828317988961,0.0122608345327,0.0147311445775,0.0482981592395
1996-01-29,106.58,-0.1,-0.0937382827147,0,0.08,0.075117370892,1,-0.19,-0.177952608411,0,0.82,0.775340393343,1,1.34,1.27328012163,1,5.08,5.00492610837,1,-0.000937822445177,0.000750891719156,-0.00178111132157,0.00772350076526,0.0126524206965,0.0488370783868
1996-01-30,107.3,0.72,0.675548883468,1,0.62,0.581177352831,1,0.8,0.75117370892,1,1.5,1.41776937618,1,1.62,1.53292959879,1,5.22,5.11363636364,1,0.00673277276802,0.00579495032284,0.00748366448717,0.0140781302125,0.0152129894226,0.0498718300402
1996-01-31,106.92,-0.38,-0.354147250699,0,0.34,0.319009194971,1,0.24,0.224971878515,1,0.15,0.140488901377,1,1.4,1.32676269901,1,5.33,5.24657938774,1,-0.00354775836593,0.00318501440208,0.0022471919569,0.00140390308051,0.0131803828617,0.0511357861673
1996-02-01,107.09,0.17,0.15899738122,1,-0.21,-0.195712954334,0,0.51,0.478513792456,1,0.59,0.553990610329,1,1.81,1.71922492401,1,5.34,5.24815724816,1,0.00158871114207,-0.00195904722387,0.00477372554415,0.0055246172633,0.0170461348358,0.0511507780901
1996-02-02,106.65,-0.44,-0.410869362219,0,-0.27,-0.252525252525,0,-0.65,-0.605778191985,0,-0.03,-0.0281214848144,0,1.27,1.20516226988,1,4.7,4.61010299166,1,-0.00411715749542,-0.00252844635336,-0.00607620471929,-0.000281254396454,0.0119795801362,0.0450699478969
1996-02-05,105.12,-1.53,-1.43459915612,0,-1.97,-1.83957418993,0,-1.8,-1.6835016835,0,-1.46,-1.3698630137,0,-0.64,-0.605143721634,0,3.28,3.2207384132,1,-0.0144498901811,-0.0185670476765,-0.0169783365344,-0.0137933221323,-0.00606982136708,0.0316996004871
1996-02-06,105.51,0.39,0.37100456621,1,-1.14,-1.06891701828,0,-1.58,-1.47539452797,0,-1.79,-1.66821994408,0,-0.29,-0.274102079395,0,3.02,2.94662893941,1,0.0037031804177,-0.0107467097634,-0.0148638672588,-0.0168229144827,-0.0027447842702,0.0290405023105
1996-02-07,106.03,0.52,0.492844280163,1,0.91,0.865677321157,1,-0.62,-0.581340834505,0,-0.89,-0.83239805462,0,-0.74,-0.693078580125,0,3.316,3.22838172012,1,0.00491633778371,0.00861951820141,-0.00583037197965,-0.00835881833301,-0.0069549152525,0.031773645917
1996-02-08,106.88,0.85,0.801659907573,1,1.37,1.29845512274,1,1.76,1.67427701674,1,-0.21,-0.196096741059,0,0.38,0.356807511737,1,4.11,3.99922156271,1,0.00798463685063,0.0129009746343,0.016604155052,-0.00196289262445,0.00356172463886,0.0392132281514
1996-02-09,106.97,0.09,0.0842065868264,1,0.94,0.886541544846,1,1.46,1.3837550943,1,0.32,0.300046882325,1,0.29,0.271841019873,1,4.42,4.31009263774,1,0.000841711529704,0.00882634838033,0.013742686164,0.00299597640068,0.00271472200423,0.0421979367996
1996-02-12,106.56,-0.41,-0.383285033187,0,-0.32,-0.299401197605,0,0.53,0.499858530605,1,1.44,1.3698630137,1,-0.02,-0.018765246763,0,3.48,3.37601862631,1,-0.00384021452596,-0.00299850299626,0.00498613385437,0.0136056520558,-0.000187670076557,0.0332028210079
1996-02-13,106.94,0.38,0.356606606607,1,-0.03,-0.0280452463307,0,0.06,0.0561377245509,1,1.43,1.35532177045,1,-0.36,-0.335507921715,0,2.97,2.85659324805,1,0.00355972272851,-0.000280491797454,0.00056121973225,0.0134621943666,-0.00336072011607,0.0281655335307
1996-02-14,106.78,-0.16,-0.149616607443,0,0.22,0.206456456456,1,-0.19,-0.177619893428,0,0.75,0.707346977271,1,-0.14,-0.130939019828,0,2.44,2.33850872149,1,-0.00149728644855,0.00206243627996,-0.001777778246,0.00704857013433,-0.00131024819868,0.0231158454778
1996-02-15,106.12,-0.66,-0.618093275894,0,-0.82,-0.766785113148,0,-0.44,-0.412912912913,0,-0.76,-0.711077844311,0,-0.97,-0.905780184891,0,0.07,0.0660066006601,1,-0.0062001138025,-0.00769740025105,-0.00413767752254,-0.0071361805188,-0.00909907314324,0.000659848258848
1996-02-16,105.3,-0.82,-0.772710139465,0,-1.48,-1.38602734594,0,-1.64,-1.5335702263,0,-1.67,-1.56118537908,0,-1.35,-1.26582278481,0,0.45,0.429184549356,1,-0.00775711012961,-0.0139572239321,-0.0154545103807,-0.0157350021781,-0.0127390257774,0.004282661792
1996-02-20,106.13,0.83,0.788224121557,1,0.00999999999999,0.00942329438371,1,-0.65,-0.60872822626,0,-0.43,-0.403528528529,0,1.01,0.960806697108,1,0.89,0.845686050931,1,0.0078513386338,9.42285041922e-05,-0.00610588529831,-0.00404344901835,0.00956220303743,0.00842130160164
1996-02-21,105.18,-0.95,-0.895128615848,0,-0.12,-0.11396011396,0,-0.94,-0.885789672069,0,-1.76,-1.64578268188,0,-0.33,-0.312766562411,0,0.01,0.00950841494723,1,-0.00899158961253,-0.00114025097873,-0.00889736110834,-0.0165947613594,-0.0031325669928,9.5079629261e-05
1996-02-22,105.01,-0.17,-0.161627685872,0,-1.12,-1.05530952605,0,-0.29,-0.275403608737,0,-1.77,-1.65761378535,0,-1.02,-0.961991889088,0,0.07,0.0667047836859,1,-0.0016175844433,-0.0106091740558,-0.00275783542203,-0.0167150593541,-0.0096664892198,0.000666825459336
1996-02-23,104.83,-0.18,-0.171412246453,0,-0.35,-0.332762882677,0,-1.3,-1.22491284274,0,-1.29,-1.2156049755,0,-2.05,-1.91803892216,0,0.19,0.181574923547,1,-0.00171559325342,-0.00333317769672,-0.0123247673092,-0.0122305388051,-0.0193667193239,0.00181410275559
1996-02-26,104.26,-0.57,-0.543737479729,0,-0.75,-0.714217693553,0,-0.92,-0.874691005895,0,-1.04,-0.987654320988,0,-2.71,-2.53342058521,0,-0.86,-0.818112633181,0,-0.00545221112452,-0.00716780437794,-0.00878538882124,-0.00992563979997,-0.0256606419781,-0.00821477539634
1996-02-27,104.5,0.24,0.230193746403,1,-0.33,-0.314795383001,0,-0.51,-0.485668031616,0,-1.63,-1.53585225667,0,-2.06,-1.93318318318,0,-0.74,-0.703154694033,0,0.00229929206491,-0.00315291905962,-0.00486851231304,-0.0154776863689,-0.0195211353872,-0.00705638476723
1996-02-28,104.42,-0.08,-0.0765550239234,0,0.16,0.153462497602,1,-0.41,-0.391109415244,0,-0.76,-0.722570830956,0,-2.52,-2.35646156723,0,-1.26,-1.19227857684,0,-0.000765843422459,0.00153344864245,-0.00391876248207,-0.00725194017879,-0.0238467015382,-0.0119944322317
1996-02-29,105.13,0.71,0.679946370427,1,0.63,0.602870813397,1,0.87,0.834452330712,1,0.12,0.114274830968,1,-1.65,-1.54523318974,0,-0.39,-0.36959818044,0,0.00677645160533,0.00601060818287,0.00830990024778,0.00114209586984,-0.0155729634843,-0.00370282882132
1996-03-01,105.47,0.34,0.323409112527,1,1.05,1.00555449148,1,0.97,0.928229665072,1,0.64,0.610512257941,1,-0.65,-0.612514134942,0,0.19,0.18047112462,1,0.00322887270078,0.0100053243061,0.00923948088366,0.00608656182404,-0.00614397698102,0.00180308471152
1996-03-04,105.15,-0.32,-0.30340381151,0,0.02,0.0190240654428,1,0.73,0.699099789312,1,0.89,0.853635142912,1,-0.15,-0.14245014245,0,-0.23,-0.218257733915,0,-0.00303865013981,0.000190222560969,0.0069666741663,0.00850012280875,-0.00142551699122,-0.00218496263243
1996-03-05,105.1,-0.05,-0.0475511174513,0,-0.37,-0.350810657059,0,-0.03,-0.0285360981642,0,0.6,0.574162679426,1,-1.03,-0.970507867709,0,-0.66,-0.624054462935,0,-0.000475624265803,-0.00351427440562,-0.000285401704834,0.00572520647804,-0.00975247989083,-0.00626009822047
1996-03-06,105.31,0.21,0.199809705043,1,0.16,0.152163575844,1,-0.16,-0.151701905755,0,0.89,0.852327140395,1,0.13,0.123597642137,1,-0.49,-0.463137996219,0,0.0019961035096,0.0015204792438,-0.00151817089602,0.0084871534101,0.00123521323131,-0.00464213803169
1996-03-07,105.31,0.0,0.0,0,0.21,0.199809705043,1,0.16,0.152163575844,1,0.18,0.171216588985,1,0.3,0.285687077421,1,-1.46,-1.36742530673,0,0.0,0.0019961035096,0.0015204792438,0.00171070180477,0.0028527976746,-0.0137686067977
1996-03-08,105.85,0.54,0.512771816542,1,0.54,0.512771816542,1,0.75,0.713606089439,1,0.38,0.360292026169,1,1.02,0.973003911094,1,-0.65,-0.610328638498,0,0.00511461618837,0.00511461618837,0.00711071969797,0.00359644529235,0.00968300711639,-0.00612198756861
1996-03-11,105.35,-0.5,-0.472366556448,0,0.04,0.0379830975216,1,0.04,0.0379830975216,1,0.2,0.190204469805,1,1.09,1.04546326491,1,-1.33,-1.2467191601,0,-0.00473485733068,0.000379758857692,0.000379758857692,0.00190023810149,0.0104003609102,-0.0125455590636
1996-03-12,105.63,0.28,0.265780730897,1,-0.22,-0.207841284837,0,0.32,0.303864780173,1,0.53,0.504281636537,1,1.13,1.08133971292,1,-0.95,-0.891349221242,0,0.00265428158487,-0.0020805757458,0.00303404044256,0.00503014395217,0.0107553504302,-0.00895345503357
1996-03-13,105.29,-0.34,-0.321878254284,0,-0.06,-0.0569530137636,0,-0.56,-0.529050543222,0,-0.02,-0.0189915487608,0,0.87,0.833173721509,1,-2.01,-1.87325256291,0,-0.0032239739664,-0.00056969238153,-0.00530454971221,-0.000189933523838,0.00829721988626,-0.018910201768
1996-03-14,105.34,0.05,0.0474878905879,1,-0.29,-0.274543216889,0,-0.00999999999999,-0.0094921689606,0,0.03,0.0284873231412,1,0.21,0.199752687149,1,-1.58,-1.47774036663,0,0.000474766186575,-0.00274920777983,-9.49261949547e-05,0.000284832662737,0.0019955344675,-0.0148876772155
1996-03-15,105.92,0.58,0.550598063414,1,0.63,0.598347421408,1,0.29,0.274543216889,1,0.07,0.0661313179027,1,0.45,0.426661609936,1,-1.17,-1.0925389859,0,0.00549087813345,0.00596564432003,0.00274167035363,0.000661094607824,0.00425753990018,-0.0109855102241
1996-03-18,106.02,0.1,0.0944108761329,1,0.68,0.645528764002,1,0.73,0.693323202583,1,0.67,0.635975320361,1,0.87,0.827389443652,1,-0.63,-0.590717299578,0,0.000943663370962,0.00643454150442,0.00690930769099,0.00633961530946,0.00823985341095,-0.0059246893577
1996-03-19,106.34,0.32,0.301829843426,1,0.42,0.396525679758,1,1.0,0.949307005886,1,0.71,0.672157531004,1,1.24,1.17982873454,1,1.22,1.16057838661,1,0.00301375251653,0.00395741588749,0.00944829402095,0.00669908624112,0.0117292301933,0.0115389533399
1996-03-20,106.55,0.21,0.197479781832,1,0.53,0.499905678174,1,0.63,0.594788519637,1,1.26,1.19669484282,1,1.24,1.17747602317,1,1.04,0.985688560326,1,0.00197285046843,0.00498660298497,0.00593026635593,0.011895910676,0.0117059771521,0.00980862339063
1996-03-21,106.55,0.0,0.0,0,0.21,0.197479781832,1,0.53,0.499905678174,1,1.21,1.14866147712,1,1.24,1.17747602317,1,0.52,0.490427237574,1,0.0,0.00197285046843,0.00498660298497,0.0114211444894,0.0117059771521,0.00489228560692
1996-03-22,106.76,0.21,0.197090567809,1,0.21,0.197090567809,1,0.42,0.394959563664,1,0.84,0.793051359517,1,0.91,0.859707132735,1,-0.12,-0.112275449102,0,0.0019689659917,0.0019689659917,0.00394181646013,0.00789923234763,0.00856032695545,-0.00112338525201
1996-03-25,106.12,-0.64,-0.599475458973,0,-0.43,-0.403566400751,0,-0.43,-0.403566400751,0,0.1,0.0943218260706,1,0.77,0.730897009967,1,-0.85,-0.794615312704,0,-0.00601279526678,-0.00404382927509,-0.00404382927509,0.000942773709879,0.00728238901934,-0.0079778920485
1996-03-26,106.27,0.15,0.141349415756,1,-0.49,-0.458973398277,0,-0.28,-0.262787423745,0,-0.07,-0.065826593944,0,0.64,0.605888478652,1,-0.29,-0.272147147147,0,0.00141249611506,-0.00460029915172,-0.00263133316002,-0.000658482691589,0.00604060354953,-0.00272518140748
