Date,Open,High,Low,Close,Adjusted Close,RD1_Open,RD_P1_Open,RD_B1_Open,RD3_Open,RD_P3_Open,RD_B3_Open,RD5_Open,RD_P5_Open,RD_B5_Open,RD30_Open,RD_P30_Open,RD_B30_Open,RD1_High,RD_P1_High,RD_B1_High,RD3_High,RD_P3_High,RD_B3_High,RD5_High,RD_P5_High,RD_B5_High,RD30_High,RD_P30_High,RD_B30_High,RD1_Low,RD_P1_Low,RD_B1_Low,RD3_Low,RD_P3_Low,RD_B3_Low,RD5_Low,RD_P5_Low,RD_B5_Low,RD30_Low,RD_P30_Low,RD_B30_Low,RD1_Close,RD_P1_Close,RD_B1_Close,RD3_Close,RD_P3_Close,RD_B3_Close,RD5_Close,RD_P5_Close,RD_B5_Close,RD30_Close,RD_P30_Close,RD_B30_Close,RD1_Adjusted Close,RD_P1_Adjusted Close,RD_B1_Adjusted Close,RD3_Adjusted Close,RD_P3_Adjusted Close,RD_B3_Adjusted Close,RD5_Adjusted Close,RD_P5_Adjusted Close,RD_B5_Adjusted Close,RD30_Adjusted Close,RD_P30_Adjusted Close,RD_B30_Adjusted Close
1993-09-08,7546.399902,7613.0,7523.899902,7607.100098,7607.100098,26.699707,0.355063450771,1,11.600097,0.15395361921,1,123.399902,1.66239932642,1,677.5,9.8632970296,1,49.5,0.654458914524,1,74.700195,0.990942214191,1,61.200195,0.810405420963,1,688.0,9.93501805054,1,10.699707,0.142412110982,1,79.100097,1.06248789856,1,100.899902,1.35928737707,1,678.100097,9.90534512132,1,60.399903,0.800348515766,1,113.600098,1.51598182425,1,57.399903,0.760293806607,1,741.100098,10.7937678124,1,60.399903,0.800348515766,1,113.600098,1.51598182425,1,57.399903,0.760293806607,1,741.100098,10.7937678124,1
1993-09-09,7607.600098,7663.600098,7586.799805,7586.799805,7586.799805,61.200196,0.810985328034,1,114.100098,1.5226542737,1,48.200196,0.637619343134,1,746.300293,10.8769520967,1,50.600098,0.664653855248,1,111.899903,1.48178423548,1,74.0,0.975018433705,1,755.399903,10.9348293575,1,62.899903,0.836001326696,1,100.59961,1.34380069167,1,66.0,0.877566239114,1,748.59961,10.9473193041,1,-20.300293,-0.266859811735,0,74.699707,0.994391794911,1,44.59961,0.591334210799,1,683.59961,9.90264791242,1,-20.300293,-0.266859811735,0,74.699707,0.994391794911,1,44.59961,0.591334210799,1,683.59961,9.90264791242,1
1993-09-10,7588.0,7612.200195,7549.799805,7593.5,7593.5,-19.600098,-0.257638384609,0,68.299805,0.90827829872,1,53.200195,0.706059834061,1,685.100098,9.92481576912,1,-51.399903,-0.670701789534,0,48.700195,0.643884378925,1,73.90039,0.980332328398,1,672.90039,9.6969493884,1,-37.0,-0.487689156838,0,36.59961,0.487137425466,1,105.0,1.41038043668,1,675.59961,9.82804676668,1,6.700195,0.0883138500054,1,46.799805,0.620136003693,1,100.0,1.33448989124,1,693.600098,10.0523211619,1,6.700195,0.0883138500054,1,46.799805,0.620136003693,1,100.0,1.33448989124,1,693.600098,10.0523211619,1
1993-09-13,7594.399902,7615.799805,7470.799805,7476.0,7476.0,6.399902,0.0843424090669,1,48.0,0.636064886878,1,100.899902,1.34649899246,1,694.5,10.0653634091,1,3.59961,0.0472873795721,1,2.799805,0.0367766320767,1,64.09961,0.848810312179,1,610.899903,8.72103686772,1,-79.0,-1.04638536174,0,-53.100097,-0.705752305209,0,-15.40039,-0.205717047352,0,571.799805,8.28815487752,1,-117.5,-1.5473760453,0,-131.100098,-1.723391257,0,-36.100098,-0.480559331333,0,487.0,6.96809271713,1,-117.5,-1.5473760453,0,-131.100098,-1.723391257,0,-36.100098,-0.480559331333,0,487.0,6.96809271713,1
1993-09-14,7476.0,7497.200195,7436.299805,7473.899902,7473.899902,-118.399902,-1.55904223543,0,-131.600098,-1.72985036417,0,-43.700195,-0.58114278318,0,487.0,6.96809271713,1,-118.59961,-1.55728371329,0,-166.399903,-2.17130201044,0,-66.299805,-0.876575725524,0,430.800293,6.09646070099,1,-34.5,-0.461797945341,0,-150.5,-1.98370859741,0,-76.90039,-1.02353708146,0,447.299805,6.4000544427,1,-2.100098,-0.0280911985019,0,-112.899903,-1.48810968922,0,-72.800293,-0.964663907654,0,444.899902,6.32949070992,1,-2.100098,-0.0280911985019,0,-112.899903,-1.48810968922,0,-72.800293,-0.964663907654,0,444.899902,6.32949070992,1
1993-09-15,7486.200195,7541.0,7484.700195,7488.799805,7488.799805,10.200195,0.136439205457,1,-101.799805,-1.3415894175,0,-60.199707,-0.797727496313,0,442.0,6.27466550871,1,43.799805,0.584215491927,1,-71.200195,-0.935343175115,0,-72.0,-0.94575068961,0,328.200195,4.55024683719,1,48.40039,0.65086657705,1,-65.09961,-0.862269353909,0,-39.199707,-0.52100250549,0,440.5,6.25337139499,1,14.899903,0.199359145766,1,-104.700195,-1.37881339303,0,-118.300293,-1.5551299638,0,277.0,3.84092747289,1,14.899903,0.199359145766,1,-104.700195,-1.37881339303,0,-118.300293,-1.5551299638,0,277.0,3.84092747289,1
1993-09-16,7481.100098,7491.299805,7408.299805,7418.100098,7418.100098,-5.100097,-0.0681266445881,0,-113.299804,-1.49188619854,0,-126.5,-1.66281085192,0,254.600098,3.52314534007,1,-49.700195,-0.659066370508,0,-124.5,-1.63475935802,0,-172.300293,-2.24829441511,0,228.699707,3.14900591956,1,-76.40039,-1.02075417865,0,-62.5,-0.83659048069,0,-178.5,-2.35277066204,0,259.799805,3.63432615234,1,-70.699707,-0.944072599628,0,-57.899902,-0.774477019797,0,-168.699707,-2.22359507745,0,253.899903,3.54400904622,1,-70.699707,-0.944072599628,0,-57.899902,-0.774477019797,0,-168.699707,-2.22359507745,0,253.899903,3.54400904622,1
1993-09-17,7418.11,7418.11,7418.11,7418.11,7418.11,-62.990098,-0.841989776568,0,-57.89,-0.774344569288,0,-169.89,-2.2389298893,0,206.710098,2.86643510011,1,-73.189805,-0.976997409063,0,-79.090195,-1.05492974634,0,-194.090195,-2.54972530974,0,107.409805,1.4692136476,1,9.810195,0.132421679174,1,-18.189805,-0.244608279346,0,-131.689805,-1.74428207901,0,206.710098,2.86643510011,1,0.00990199999887,0.000133484313612,1,-55.789902,-0.746463061207,0,-175.39,-2.30973859222,0,110.61,1.51365035922,1,0.00990199999887,0.000133484313612,1,-55.789902,-0.746463061207,0,-175.39,-2.30973859222,0,110.61,1.51365035922,1
1993-09-20,7394.799805,7407.399902,7298.5,7390.600098,7390.600098,-23.310195,-0.314233612066,0,-91.40039,-1.22091832464,0,-199.600097,-2.62825370768,0,101.699707,1.3944647082,1,-10.710098,-0.144377718853,0,-133.600098,-1.77164962207,0,-208.399903,-2.73641519389,0,7.5,0.101352722325,1,-119.61,-1.61240531618,0,-186.200195,-2.48774420015,0,-172.299805,-2.306310027,0,16.899902,0.232090498964,1,-27.509902,-0.370847857473,0,-98.199707,-1.31128765032,0,-85.399902,-1.14232078652,0,-6.199707,-0.0838160713206,0,-27.509902,-0.370847857473,0,-98.199707,-1.31128765032,0,-85.399902,-1.14232078652,0,-6.199707,-0.0838160713206,0
1993-09-21,7383.399902,7495.299805,7376.200195,7495.299805,7495.299805,-11.399903,-0.154161076711,0,-97.700196,-1.30596028285,0,-92.600098,-1.23863159444,0,-26.0,-0.350905611033,0,87.899903,1.18664989285,1,4.0,0.0533952732386,1,-1.90039,-0.0253479959261,0,-2.5,-0.0333431148473,0,77.700195,1.06460498733,1,-32.09961,-0.433292534656,0,-60.09961,-0.808192401812,0,-0.599609999999,-0.00812832143815,0,104.699707,1.41666042827,1,77.199707,1.04069378925,1,21.399903,0.286328466806,1,113.09961,1.53205828903,1,104.699707,1.41666042827,1,77.199707,1.04069378925,1,21.399903,0.286328466806,1,113.09961,1.53205828903,1
1993-09-22,7500.899902,7517.600098,7460.0,7478.899902,7478.899902,117.5,1.59140777365,1,82.789902,1.1160511505,1,14.699707,0.196357385818,1,95.699707,1.29233112515,1,22.300293,0.297523695918,1,99.490098,1.34117852121,1,-23.399902,-0.31030237369,0,82.700196,1.11232426919,1,83.799805,1.13608365804,1,41.89,0.564699094513,1,-24.700195,-0.330009143406,0,176.299805,2.42047036918,1,-16.399903,-0.218802495253,0,60.789902,0.819479651825,1,-9.899903,-0.132196122981,0,149.100097,2.03416329186,1,-16.399903,-0.218802495253,0,60.789902,0.819479651825,1,-9.899903,-0.132196122981,0,149.100097,2.03416329186,1
1993-09-23,7480.299805,7591.0,7480.299805,7581.0,7581.0,-20.600097,-0.274635007388,0,85.5,1.15621791333,1,-0.800293000001,-0.0106975309716,0,152.699707,2.08389793326,1,73.399902,0.976374122634,1,183.600098,2.4786038344,1,99.700195,1.33087978849,1,233.399902,3.17222870082,1,20.299805,0.272115348525,1,181.799805,2.49092012057,1,72.0,0.971882913694,1,181.59961,2.48810891184,1,102.100098,1.36517535116,1,190.399902,2.57624414087,1,162.899902,2.19597875262,1,223.399902,3.03631481766,1,102.100098,1.36517535116,1,190.399902,2.57624414087,1,162.899902,2.19597875262,1,223.399902,3.03631481766,1
1993-09-24,7525.299805,7531.5,7422.700195,7525.100098,7525.100098,45.0,0.601580166211,1,141.899903,1.92187752097,1,107.189805,1.44497459596,1,158.799805,2.15570223308,1,-59.5,-0.783822948228,0,36.200195,0.482971941641,1,113.39,1.52855646519,1,119.899902,1.61773301871,1,-57.59961,-0.770017399055,0,46.5,0.630405883391,1,4.590195,0.0618782277427,1,88.200195,1.20253861886,1,-55.899902,-0.737368447434,0,29.800293,0.397586404484,1,106.990098,1.44228244121,1,185.5,2.52738565485,1,-55.899902,-0.737368447434,0,29.800293,0.397586404484,1,106.990098,1.44228244121,1,185.5,2.52738565485,1
1993-09-27,7523.399902,7543.799805,7445.899902,7452.100098,7452.100098,-1.899903,-0.025246874533,0,22.5,0.299964008239,1,128.600097,1.73906123751,1,174.799804,2.37868167636,1,12.299805,0.163311491735,1,26.199707,0.348511581601,1,136.399903,1.84140055626,1,142.199707,1.92120224164,1,23.199707,0.312550775197,1,-14.100098,-0.189009356568,0,147.399902,2.01959172433,1,131.299804,1.79503735325,1,-73.0,-0.970086763622,0,-26.799804,-0.358338851317,0,61.5,0.832138110363,1,59.800293,0.808953838149,1,-73.0,-0.970086763622,0,-26.799804,-0.358338851317,0,61.5,0.832138110363,1,59.800293,0.808953838149,1
1993-09-28,7462.600098,7497.899902,7452.600098,7470.5,7470.5,-60.799804,-0.808142658798,0,-17.699707,-0.236617615088,0,79.200196,1.07267921352,1,70.300293,0.950993531843,1,-45.899903,-0.608445401342,0,-93.100098,-1.22645366882,0,2.600097,0.0346896997805,1,8.399902,0.112155711329,1,6.700196,0.0899850399305,1,-27.699707,-0.370302096468,0,76.399903,1.03576232993,1,60.300293,0.815717633086,1,18.399902,0.246908948592,1,-110.5,-1.45759134679,0,-24.799805,-0.33087142136,0,-19.0,-0.253688497229,0,18.399902,0.246908948592,1,-110.5,-1.45759134679,0,-24.799805,-0.33087142136,0,-19.0,-0.253688497229,0
1993-09-29,7461.0,7553.600098,7461.0,7551.100098,7551.100098,-1.600098,-0.0214415616406,0,-64.299805,-0.854448416225,0,-39.899902,-0.5319348681,0,-39.100098,-0.521327682152,0,55.700196,0.74287729535,1,22.100098,0.293435544048,1,36.0,0.478876230854,1,11.800293,0.156465211291,1,8.399902,0.112711025542,1,38.299805,0.515982108853,1,1.0,0.0134048257373,1,-24.0,-0.320641282565,0,80.600098,1.07891169266,1,26.0,0.345510354167,1,72.200196,0.965385243098,1,22.300293,0.296199840314,1,80.600098,1.07891169266,1,26.0,0.345510354167,1,72.200196,0.965385243098,1,22.300293,0.296199840314,1
1993-09-30,7578.100098,7678.600098,7578.100098,7676.200195,7676.200195,117.100098,1.5694960193,1,54.700196,0.72706750555,1,97.800293,1.30743814485,1,38.700196,0.513306052246,1,125.0,1.65484005479,1,134.800293,1.78690178006,1,87.600098,1.15399944671,1,108.600098,1.43461159841,1,117.100098,1.5694960193,1,132.200196,1.77547640634,1,97.800293,1.30743814485,1,85.399903,1.13977472443,1,125.100097,1.65671353017,1,224.100097,3.00720728456,1,95.200195,1.25577357868,1,115.200195,1.52361056739,1,125.100097,1.65671353017,1,224.100097,3.00720728456,1,95.200195,1.25577357868,1,115.200195,1.52361056739,1
1993-10-01,7676.22,7676.22,7676.22,7676.22,7676.22,98.119902,1.29478234295,1,213.619902,2.86253985467,1,150.920195,2.00550408503,1,119.619902,1.58298574026,1,-2.380098,-0.0309965093848,0,178.320098,2.37826725257,1,144.72,1.92152957578,1,61.119902,0.802614558094,1,98.119902,1.29478234295,1,223.619902,3.00056220728,1,253.519805,3.41546604793,1,146.22,1.94183266932,1,0.0198049999999,0.000258005256465,1,205.72,2.75376480825,1,151.119902,2.00821118699,1,70.920195,0.9325101813,1,0.0198049999999,0.000258005256465,1,205.72,2.75376480825,1,151.119902,2.00821118699,1,70.920195,0.9325101813,1
1993-10-04,7674.399902,7763.899902,7668.700195,7744.299805,7744.299805,-1.820098,-0.0237108628987,0,213.399902,2.86020509315,1,151.0,2.00707129711,1,82.5,1.08668450671,1,87.679902,1.14222758076,1,210.299804,2.78410031338,1,220.100097,2.91762908202,1,172.0,2.26557254732,1,-7.519805,-0.0979623434451,0,207.700195,2.78381175446,1,222.800293,2.99225474331,1,164.40039,2.1907492274,1,68.079805,0.88689231158,1,193.199707,2.55856371247,1,292.199707,3.92103840739,1,198.899903,2.6360419008,1,68.079805,0.88689231158,1,193.199707,2.55856371247,1,292.199707,3.92103840739,1,198.899903,2.6360419008,1
1993-10-05,7750.299805,7878.399902,7750.299805,7869.5,7869.5,75.899903,0.989001146268,1,172.199707,2.27233349749,1,287.699707,3.85522074373,1,203.399903,2.69514510118,1,114.5,1.47477429443,1,199.799804,2.60203424387,1,380.5,5.07475433086,1,328.5,4.35105106378,1,81.59961,1.06406050472,1,172.199707,2.27233349749,1,297.699707,3.99457508903,1,361.899903,4.89821758162,1,125.200195,1.6166754665,1,193.299805,2.51817045009,1,399.0,5.34100796466,1,481.100098,6.51156007229,1,125.200195,1.6166754665,1,193.299805,2.51817045009,1,399.0,5.34100796466,1,481.100098,6.51156007229,1
1993-10-06,7899.399902,8043.600098,7899.399902,8041.600098,8041.600098,149.100097,1.92379779817,1,223.179902,2.90741930273,1,438.399902,5.87588663718,1,537.699707,7.3040152785,1,165.200196,2.09687497531,1,367.380098,4.78595061111,1,490.0,6.48697301476,1,657.700196,8.90480787347,1,149.100097,1.92379779817,1,223.179902,2.90741930273,1,438.399902,5.87588663718,1,585.600097,8.00678324008,1,172.100098,2.18692544634,1,365.380098,4.75989612075,1,490.5,6.49574225787,1,713.899903,9.74248241607,1,172.100098,2.18692544634,1,365.380098,4.75989612075,1,490.5,6.49574225787,1,713.899903,9.74248241607,1
1993-10-07,8017.200195,8082.100098,7950.100098,8066.799805,8066.799805,117.800293,1.49125622783,1,342.800293,4.46680258232,1,439.100097,5.79432959873,1,690.800293,9.42891873554,1,38.5,0.478641398515,1,318.200196,4.09845824929,1,403.5,5.25486410088,1,711.700196,9.65619512459,1,50.700196,0.641823386953,1,281.399903,3.66946021939,1,372.0,4.90888211015,1,684.5,9.42110755846,1,25.199707,0.313366826165,1,322.5,4.164353242,1,390.59961,5.08845001534,1,801.199707,11.0273025792,1,25.199707,0.313366826165,1,322.5,4.164353242,1,390.59961,5.08845001534,1,801.199707,11.0273025792,1
1993-10-08,8034.299805,8034.299805,7961.799805,8005.600098,8005.600098,17.09961,0.213286553711,1,284.0,3.66437437448,1,358.079805,4.66479341395,1,761.5,10.4705205755,1,-47.800293,-0.591434063182,0,155.899903,1.97882698186,1,358.079805,4.66479341395,1,585.199707,7.85597856521,1,11.699707,0.147164272849,1,211.5,2.72892669086,1,285.579805,3.72031813835,1,689.0,9.47365551746,1,-61.199707,-0.758661532199,0,136.100098,1.72946309168,1,329.380098,4.29091529425,1,556.5,7.47070106025,1,-61.199707,-0.758661532199,0,136.100098,1.72946309168,1,329.380098,4.29091529425,1,556.5,7.47070106025,1
1993-10-11,8035.0,8195.200195,8035.0,8192.200195,8192.200195,0.700195,0.00871507184191,1,135.600098,1.71658733172,1,360.600098,4.69874000058,1,594.5,7.99005443183,1,160.90039,2.0026684827,1,151.600097,1.88472941411,1,431.300293,5.55520161831,1,754.700195,10.1431381628,1,73.200195,0.919392559381,1,135.600098,1.71658733172,1,366.299805,4.77655659611,1,663.899902,9.00679536532,1,186.600097,2.33086957524,1,150.600097,1.87276282288,1,447.90039,5.78361377114,1,769.200195,10.362389802,1,186.600097,2.33086957524,1,150.600097,1.87276282288,1,447.90039,5.78361377114,1,769.200195,10.362389802,1
1993-10-12,8315.0,8320.700195,8231.099609,8253.5,8253.5,280.0,3.48475420037,1,297.799805,3.71451127272,1,564.700195,7.28617226698,1,892.02,12.0170066469,1,125.5,1.53138418847,1,238.600097,2.95220418093,1,442.300293,5.61408786685,1,897.720195,12.0937978413,1,196.099609,2.44056762912,1,280.999511,3.53454054083,1,480.799804,6.20362845434,1,808.119609,10.8867275542,1,61.299805,0.748270349123,1,186.700195,2.31442702823,1,384.0,4.87959844971,1,830.52,11.1884984198,1,61.299805,0.748270349123,1,186.700195,2.31442702823,1,384.0,4.87959844971,1,830.52,11.1884984198,1
1993-10-13,8241.0,8304.400391,8174.100098,8293.0,8293.0,-74.0,-0.889957907396,0,206.700195,2.57272195483,1,341.600098,4.32438036101,1,818.0,11.019803314,1,-16.299804,-0.195894619659,0,270.100586,3.36184350293,1,260.800293,3.24233290843,1,752.600586,9.96584397671,1,-56.999511,-0.692489627239,0,212.300293,2.6664861991,1,274.700196,3.47748182657,1,751.100098,10.1185517715,1,39.5,0.478584842794,1,287.399902,3.589985741,1,251.399902,3.12624227686,1,743.299805,9.84542148432,1,39.5,0.478584842794,1,287.399902,3.589985741,1,251.399902,3.12624227686,1,743.299805,9.84542148432,1
1993-10-14,8292.700195,8419.299805,8280.200195,8412.400391,8412.400391,51.700195,0.627353415848,1,257.700195,3.2072208463,1,275.5,3.4363617385,1,733.300293,9.70050933284,1,114.899414,1.383596751,1,224.09961,2.73452270436,1,337.199707,4.17217929636,1,829.699707,10.9320609293,1,106.100097,1.29800339766,1,245.200195,3.05165146235,1,330.100097,4.1521501985,1,759.40039,10.0973355187,1,119.400391,1.43977319426,1,220.200196,2.68792498668,1,345.600586,4.2842340749,1,870.200196,11.5377499072,1,119.400391,1.43977319426,1,220.200196,2.68792498668,1,345.600586,4.2842340749,1,870.200196,11.5377499072,1
1993-10-15,8592.400391,8777.099609,8592.400391,8764.0,8764.0,299.700196,3.61402424967,1,277.400391,3.33614420926,1,558.100586,6.94647448497,1,1057.600586,14.0362134811,1,357.799804,4.24975725164,1,456.399414,5.48510826378,1,742.799804,9.24535830164,1,1238.799804,16.4334111941,1,312.200196,3.77044260583,1,361.300782,4.38945947884,1,630.600586,7.92032707986,1,1147.600586,15.4147944345,1,351.599609,4.17953963979,1,510.5,6.18525474041,1,758.399902,9.47336730184,1,1270.5,16.9546940682,1,351.599609,4.17953963979,1,510.5,6.18525474041,1,758.399902,9.47336730184,1,1270.5,16.9546940682,1
1993-10-18,8768.099609,9054.0,8702.0,9031.099609,9031.099609,175.699218,2.04482112105,1,527.099609,6.39606369373,1,733.099609,9.12382836341,1,1274.599609,17.0094029359,1,276.900391,3.15480515586,1,749.599609,9.02653501404,1,858.799805,10.4793023302,1,1502.299805,19.8935308104,1,109.599609,1.27554122262,1,527.899902,6.45820207327,1,667.0,8.30118232732,1,1215.799805,16.2405462495,1,267.099609,3.04769065495,1,738.099609,8.90027262752,1,838.899414,10.2402211132,1,1518.999511,20.2207038136,1,267.099609,3.04769065495,1,738.099609,8.90027262752,1,838.899414,10.2402211132,1,1518.999511,20.2207038136,1
1993-10-19,8988.799805,8997.700195,8851.200195,8861.400391,8861.400391,220.700196,2.51708130429,1,696.09961,8.39412487648,1,673.799805,8.10342519543,1,1469.09961,19.5366779513,1,-56.299805,-0.621822454164,0,578.40039,6.86993459547,1,677.0,8.1363344927,1,1434.200195,18.9621232895,1,149.200195,1.71455062055,1,571.0,6.89596853401,1,620.100586,7.5336299578,1,1338.0,17.8086563019,1,-169.699218,-1.87905377359,0,449.0,5.33735888844,1,607.900391,7.36536488762,1,1314.700196,17.4208615955,1,-169.699218,-1.87905377359,0,449.0,5.33735888844,1,607.900391,7.36536488762,1,1314.700196,17.4208615955,1
1993-10-20,8812.700195,8961.5,8732.599609,8902.799805,8902.799805,-176.09961,-1.95910036735,0,220.299804,2.56389127572,1,571.700195,6.93726726125,1,1266.300293,16.7801906796,1,-36.200195,-0.402327197122,0,184.400391,2.10092626511,1,657.099609,7.91266771906,1,1348.5,17.7131222908,1,-118.600586,-1.3399378998,0,140.199218,1.63166532773,1,558.499511,6.83255042517,1,1208.699707,16.0648031306,1,41.399414,0.467188166354,1,138.799805,1.58374948654,1,609.799805,7.35318708549,1,1295.699707,17.0327679445,1,41.399414,0.467188166354,1,138.799805,1.58374948654,1,609.799805,7.35318708549,1,1295.699707,17.0327679445,1
1993-10-21,8929.099609,9044.700195,8882.700195,8882.700195,8882.700195,116.399414,1.32081440903,1,161.0,1.83620176754,1,636.399414,7.67421224734,1,1321.499511,17.3707804561,1,83.200195,0.92841817776,1,-9.299805,-0.102714877402,0,625.40039,7.42817579235,1,1381.100097,18.0215574839,1,150.100586,1.71885340816,1,180.700195,2.07653637095,1,602.5,7.27639411863,1,1295.90039,17.0809883391,1,-20.09961,-0.225767291641,0,-148.399414,-1.64320426554,0,470.299804,5.59055420737,1,1295.90039,17.0809883391,1,-20.09961,-0.225767291641,0,-148.399414,-1.64320426554,0,470.299804,5.59055420737,1,1295.90039,17.0809883391,1
1993-10-22,8871.900391,8871.900391,8695.700195,8719.299805,8719.299805,-57.199218,-0.640593346527,0,-116.899414,-1.30050080696,0,279.5,3.25287448537,1,1283.900391,16.9201422114,1,-172.799804,-1.91050891986,0,-125.799804,-1.39813287033,0,94.800782,1.08009235651,1,1259.700196,16.5484375572,1,-187.0,-2.10521571026,0,-155.5,-1.75682389477,0,103.299804,1.2022228865,1,1145.90039,15.1778910646,1,-163.40039,-1.83953512347,0,-142.100586,-1.60359062597,0,-44.700195,-0.510043302145,0,1125.799805,14.8258353197,1,-163.40039,-1.83953512347,0,-142.100586,-1.60359062597,0,-44.700195,-0.510043302145,0,1125.799805,14.8258353197,1
1993-10-25,8719.299805,8805.099609,8624.5,8767.5,8767.5,-152.600586,-1.72004395084,0,-93.40039,-1.05983850504,0,-48.799804,-0.556560784847,0,1124.899903,14.8122289781,1,-66.800782,-0.752947835931,0,-156.400391,-1.74524790493,0,-248.900391,-2.74906550696,0,1189.299804,15.6162167396,1,-71.200195,-0.818797720751,0,-108.099609,-1.23788578247,0,-77.5,-0.890599862101,0,1153.700195,15.4427936113,1,48.200195,0.552798918238,1,-135.299805,-1.51974443954,0,-263.599609,-2.91879860053,0,1291.5,17.2752808989,1,48.200195,0.552798918238,1,-135.299805,-1.51974443954,0,-263.599609,-2.91879860053,0,1291.5,17.2752808989,1
1993-10-26,8761.099609,8825.599609,8750.200195,8790.900391,8790.900391,41.799804,0.479394044646,1,-168.0,-1.88148869826,0,-227.700196,-2.53315460284,0,1285.099609,17.1896683922,1,20.5,0.232819626243,1,-219.100586,-2.42241955263,0,-172.100586,-1.91271749747,0,1328.399414,17.7186066725,1,125.700195,1.4574780567,1,-132.5,-1.49166353801,0,-101.0,-1.14108818889,0,1313.90039,17.6687388144,1,23.400391,0.266899241517,1,-91.799804,-1.03346732395,0,-70.5,-0.795585312583,0,1317.000489,17.6213289751,1,23.400391,0.266899241517,1,-91.799804,-1.03346732395,0,-70.5,-0.795585312583,0,1317.000489,17.6213289751,1
1993-10-27,8781.5,8914.5,8781.5,8903.200195,8903.200195,20.400391,0.232851946793,1,-90.400391,-1.01895182561,0,-31.200195,-0.354036723247,0,1295.299805,17.3025002172,1,88.900391,1.00730142923,1,42.599609,0.480163292221,1,-47.0,-0.524465770239,0,1373.5,18.2137647527,1,31.299805,0.357703873083,1,85.799805,0.986692308566,1,48.900391,0.559975187109,1,1296.799805,17.3260086739,1,112.299804,1.27745508429,1,183.90039,2.10911878376,1,0.400389999999,0.00449734924708,1,1414.40039,18.8868767604,1,112.299804,1.27745508429,1,183.90039,2.10911878376,1,0.400389999999,0.00449734924708,1,1414.40039,18.8868767604,1
1993-10-28,8914.599609,9010.299805,8914.599609,9010.299805,9010.299805,133.099609,1.51568193361,1,195.299804,2.23985650646,1,-14.5,-0.1623903936,0,1433.499511,19.1616138298,1,95.799805,1.07465146671,1,205.200196,2.3304698994,1,-34.40039,-0.380337537545,0,1519.0,20.2768550123,1,133.099609,1.51568193361,1,290.099609,3.36366872282,1,31.899414,0.359118435833,1,1506.299804,20.3325978112,1,107.09961,1.20293386259,1,242.799805,2.76931628172,1,127.59961,1.43649574115,1,1592.199707,21.463712891,1,107.09961,1.20293386259,1,242.799805,2.76931628172,1,127.59961,1.43649574115,1,1592.199707,21.463712891,1
1993-10-29,9023.799805,9386.700195,9023.799805,9329.099609,9329.099609,109.200196,1.22495906479,1,262.700196,2.99848429677,1,151.899414,1.71214066103,1,1605.689805,21.6455378122,1,376.40039,4.17744579144,1,561.100586,6.35764832825,1,514.799804,5.80258773557,1,1968.590195,26.5376247454,1,109.200196,1.22495906479,1,273.59961,3.12678114675,1,328.09961,3.7731246782,1,1605.689805,21.6455378122,1,318.799804,3.5381708811,1,538.199218,6.12223087582,1,609.799804,6.9936785939,1,1910.989609,25.7611387402,1,318.799804,3.5381708811,1,538.199218,6.12223087582,1,609.799804,6.9936785939,1,1910.989609,25.7611387402,1
